ark/input/pg22396.txt', 'brandished') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'saying') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'years') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'earth') 20
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'consent') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'accustom') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stars') 7
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'comfort') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lusty') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'heel') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'trudge') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shoemaker') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'never') 18
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'another') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'burning') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cures') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'plantain') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'book') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ye') 12
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'honestly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'merry') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'nieces') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'valentine') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'supper') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'indeed') 9
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'great') 9
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'face') 22
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'often') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'burnt') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'liars') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shining') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'splendour') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ladybird') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'calls') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'age') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lammas') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'christian') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'had') 20
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sitting') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dovehouse') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'nipple') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'rood') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'husband') 14
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'yea') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'warrant') 11
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stinted') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'very') 26
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stands') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'teat') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'already') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'every') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lineament') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lends') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'unbound') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cover') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'glory') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'clasps') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'less') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'straight') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'others') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'speech') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'painted') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'keeper') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'after') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ambling') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dancing') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'borrow') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'soar') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'above') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shaft') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dull') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'woe') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'burden') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sink') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'thing') 13
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'boisterous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pricking') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'quote') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'deformities') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'phrase') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stickest') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'meaning') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'asleep') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'things') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'noses') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'spinners') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'web') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'moonshine') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'watery') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'waggoner') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'grey') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hazelnut') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'coachmakers') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'gallops') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fees') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sometime') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'courtier') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'driveth') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cutting') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'foreign') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'throats') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'spanish') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'blades') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fathom') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'swears') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'manes') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'horses') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'learns') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'substance') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'north') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'puffs') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'thence') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ourselves') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'untimely') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'steerage') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'direct') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'helps') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'scrape') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'manners') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cupboard') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'looked') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'c') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'deny') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'whispering') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'tale') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'plays') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hot') 7
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'r') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'torches') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hangs') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'jewel') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'forswear') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'rapier') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stock') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'virtuous') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'youth') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'wealth') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'frowns') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fits') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'chance') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'withdraw') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pilgrims') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'palm') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'effect') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sweetly') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'account') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'thank') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'strangers') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'belov') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'looks') 7
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hooks') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beloved') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'power') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'climbs') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ran') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'purblind') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'abraham') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'king') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'moveth') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'circle') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hid') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'trees') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'humorous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'medlars') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'field') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'arise') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'green') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'speaks') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'discourses') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bold') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'twinkle') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stream') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'angel') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'winged') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'white') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'upturned') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'gaze') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'perfection') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'owes') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'baptis') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'henceforth') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'drunk') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'words') 7
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dislike') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stony') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cloak') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ended') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'prorogued') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'wanting') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'false') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'won') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'perverse') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'haviour') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'silver') 10
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'although') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'unadvis') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sudden') 7
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bounty') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'send') 14
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'procure') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'meanest') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'thrive') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lure') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hoarse') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'attending') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lets') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'cherishing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ey') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'chequering') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'drunkard') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pathway') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sire') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hap') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'baleful') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'weeds') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'qualities') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'virtue') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'turns') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'vice') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'infant') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'argues') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'unbruised') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'homely') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'drift') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'riddling') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'truly') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'brine') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sallow') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'season') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'chang') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'spell') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'torments') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'write') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'courageous') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fights') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'distance') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'duellist') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'immortal') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'punto') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'affecting') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'tall') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'whore') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'mongers') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bones') 8
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'petrarch') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'kitchen') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dido') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'gypsy') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'helen') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'french') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'slop') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'courteous') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pink') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'soled') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'faint') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'wild') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ell') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'broad') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'drivelling') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bauble') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hole') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hair') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'occupy') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sail') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shirt') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fan') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'noon') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'confidence') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'endite') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'something') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hoars') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dinner') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lustier') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'offer') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'shriv') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'tackled') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'trusty') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sometimes') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'rosemary') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ten') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'faster') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'glides') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'hills') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'pinion') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'doves') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'highmost') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'warm') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'motion') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sham') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'dined') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beats') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'jauncing') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sorry') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'coil') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'amen') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'deliciousness') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'arrives') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'everlasting') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'confessor') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'thanks') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'imagin') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sum') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'work') 49
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'claps') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'jack') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'moody') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beard') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beaten') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'addle') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'lain') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'apt') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fiddlestick') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'haunt') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'follower') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'worship') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'alla') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'stoccata') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'outrage') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'surgeon') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'braggart') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'brave') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'mo') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'respective') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fury') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beginners') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'slay') 5
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'martial') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'sends') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'retorts') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'fell') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beg') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'price') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'exile') 6
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'interest') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'footed') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'curtain') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'unmann') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'modesty') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'whiter') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'enjoy') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'tedious') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'festival') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'eloquence') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'undone') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bare') 3
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'darting') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bedaub') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'gore') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'bankrout') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'slaughter') 4
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'ravening') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'deceit') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'palace') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'honesty') 1
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'vitae') 2
('file:///D:/Tartu/Cloud/spark/input/pg1513.txt', 'beast') 3
